"Host","Route","URL","Status","ContentType","Kind","Schema","Sample"
"cbdcrew.org","/wp/v2/pages","https://cbdcrew.org/wp-json/wp/v2/pages?per_page=1","200","application/json","array","template:string,id:number,type:string,menu_order:number,modified_gmt:string,slug:string,excerpt:object,author:number,featured_media:number,comment_status:string,modified:string,title:object,guid:object,date_gmt:string,parent:number,_links:object,content:object,ping_status:string,meta:array<empty>,status:string,date:string,link:string","{
    ""id"":  2989,
    ""date"":  ""2017-01-23T21:16:02"",
    ""date_gmt"":  ""2017-01-23T21:16:02"",
    ""guid"":  {
                 ""rendered"":  ""http://cbdcrew.org/?page_id=2989""
             },
    ""modified"":  ""2017-01-23T21:16:02"",
    ""modified_gmt"":  ""2017-01-23T21:16:02"",
    ""slug"":  ""cbd-divine-regular-seeds"",
    ""status"":  ""publish"",
    ""type"":  ""page"",
    ""link"":  ""https://cbdcrew.org/lab-results/cbd-divine-regular-seeds/"",
    ""title"":  {
                  ""rendered"":  ""CBD Divine ( regular seeds )""
              },
    ""content"":  {
                    ""rendered"":  ""\u003ch1\u003e\u003ca href=\""https://cbdcrew.org/lab-results/\""\u003eLab Results: \u003c/a\u003eCBD Divine\u003c/h1\u003e\n\u003cp\u003e\u003ca href=\""https://www.facebook.com/CBDCrewSeeds\"" target=\""_blank\""\u003e\u003cimg loading=\""lazy\"" class=\""alignnone size-thumbnail wp-image-331\"" title=\""cbd-crew-logo\"" src=\""https://cbdcrew.org/assets/cbd-crew-logo-120x120.jpg\"" alt=\""\"" width=\""120\"" height=\""120\"" srcset=\""https://cbdcrew.org/assets/cbd-crew-logo-120x120.jpg 120w, https://cbdcrew.org/assets/cbd-crew-logo-220x220.jpg 220w, https://cbdcrew.org/assets/cbd-crew-logo-115x115.jpg 115w, https://cbdcrew.org/assets/cbd-crew-logo.jpg 600w\"" sizes=\""(max-width: 120px) 100vw, 120px\"" /\u003e\u003c/a\u003e \u003ca href=\""http://www.fundacion-canna.es/en\"" target=\""_blank\""\u003e\u003cimg loading=\""lazy\"" class=\""alignnone size-thumbnail wp-image-832\"" title=\""FUNDACION CANNA logo\"" src=\"""
"cbdcrew.org","/wp/v2/media/(?P<id>[\d]+)","https://cbdcrew.org/wp-json/wp/v2/media/(?P<id>[\d]+)","404","application/json","text","",""
"cbdcrew.org","/wp/v2/posts/(?P<parent>[\d]+)/autosaves/(?P<id>[\d]+)","https://cbdcrew.org/wp-json/wp/v2/posts/(?P<parent>[\d]+)/autosaves/(?P<id>[\d]+)","404","application/json","text","",""
"cbdcrew.org","/wp/v2/pages/(?P<parent>[\d]+)/revisions","https://cbdcrew.org/wp-json/wp/v2/pages/(?P<parent>[\d]+)/revisions","404","application/json","text","",""
"cbdcrew.org","/wp/v2/posts/(?P<id>[\d]+)","https://cbdcrew.org/wp-json/wp/v2/posts/(?P<id>[\d]+)","404","application/json","text","",""
"cbdcrew.org","/wp/v2/posts/(?P<parent>[\d]+)/revisions","https://cbdcrew.org/wp-json/wp/v2/posts/(?P<parent>[\d]+)/revisions","404","application/json","text","",""
"cbdcrew.org","/wp/v2/posts/(?P<parent>[\d]+)/revisions/(?P<id>[\d]+)","https://cbdcrew.org/wp-json/wp/v2/posts/(?P<parent>[\d]+)/revisions/(?P<id>[\d]+)","404","application/json","text","",""
"cbdcrew.org","/wp/v2/pages/(?P<parent>[\d]+)/revisions/(?P<id>[\d]+)","https://cbdcrew.org/wp-json/wp/v2/pages/(?P<parent>[\d]+)/revisions/(?P<id>[\d]+)","404","application/json","text","",""
"cbdcrew.org","/wp/v2/tags/(?P<id>[\d]+)","https://cbdcrew.org/wp-json/wp/v2/tags/(?P<id>[\d]+)","404","application/json","text","",""
"cbdcrew.org","/wp/v2/media/(?P<id>[\d]+)/edit","https://cbdcrew.org/wp-json/wp/v2/media/(?P<id>[\d]+)/edit","404","application/json","text","",""
"hyp3rids.com","/wc/v3/products/shipping_classes/batch","https://hyp3rids.com/wp-json/wc/v3/products/shipping_classes/batch","404","application/json","text","",""
"hyp3rids.com","/wc/store/products/reviews","https://hyp3rids.com/wp-json/wc/store/products/reviews","200","application/json","array","array<empty>",""
"hyp3rids.com","/wp/v2/product/(?P<parent>[\d]+)/autosaves/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wp/v2/product/(?P<parent>[\d]+)/autosaves/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wc/v2/products/brands/batch","https://hyp3rids.com/wp-json/wc/v2/products/brands/batch","404","application/json","text","",""
"hyp3rids.com","/wp/v2/tags/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wp/v2/tags/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wc/v2/products/batch","https://hyp3rids.com/wp-json/wc/v2/products/batch","404","application/json","text","",""
"hyp3rids.com","/wc/v2/products/brands/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wc/v2/products/brands/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wc/v3/products/shipping_classes","https://hyp3rids.com/wp-json/wc/v3/products/shipping_classes","401","application/json","text","",""
"hyp3rids.com","/wc/store/products/categories","https://hyp3rids.com/wp-json/wc/store/products/categories","200","application/json","array","image:object,slug:string,id:number,parent:number,count:number,review_count:number,description:string,name:string,permalink:string","{
    ""id"":  103,
    ""name"":  ""Reg Hunter Packs | 30+ Seeds"",
    ""slug"":  ""hunter-packs"",
    ""description"":  ""Reg Hunter Seed Packs \u0026#8211; 30+ Seeds"",
    ""parent"":  0,
    ""count"":  11,
    ""image"":  {
                  ""id"":  14911,
                  ""src"":  ""https://hyp3rids.com/wp-content/uploads/2022/11/CATAGORY_HUNTER_V1_WP.png"",
                  ""thumbnail"":  ""https://hyp3rids.com/wp-content/uploads/2022/11/CATAGORY_HUNTER_V1_WP.png"",
                  ""srcset"":  ""https://hyp3rids.com/wp-content/uploads/2022/11/CATAGORY_HUNTER_V1_WP.png 1080w, https://hyp3rids.com/wp-content/uploads/2022/11/CATAGORY_HUNTER_V1_WP-300x300.png 300w, https://hyp3rids.com/wp-content/uploads/2022/11/CATAGORY_HUNTER_V1_WP-1024x1024.png 1024w, https://hyp3rids.com/wp-content/uploads/2022/11/CATAGORY_HUNTER_V1_WP-150x150.png 150w, https://hyp3rids.com/wp-content/uploads/2022/11/CATAGORY_HUNTER_V1_WP-768x768.png 768w, https://hyp3rids.com/wp-content/uploads/2022/11/CATAGORY_HUNTER_V1_WP-600x600.png 600w, https://hyp3rids.com/wp-content/uploads/2022/11/CATAGORY_HUNTER_V1_WP-100x100.png 100w"",
                  ""sizes"":  ""(max-width: 1080px) 100vw, 1080px"",
                  ""name"":  ""CATAGORY_HUNTER_V1_WP"",
                  ""alt"":  """"
              },
    ""review_count"":  0,
    ""permalink"":  ""https://hyp3rids.com/product-category/hunter-packs""
}"
"hyp3rids.com","/wc/v2/products/shipping_classes","https://hyp3rids.com/wp-json/wc/v2/products/shipping_classes","401","application/json","text","",""
"hyp3rids.com","/wp/v2/posts/(?P<parent>[\d]+)/revisions/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wp/v2/posts/(?P<parent>[\d]+)/revisions/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wc/v2/products/categories/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wc/v2/products/categories/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wp/v2/posts/(?P<parent>[\d]+)/autosaves/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wp/v2/posts/(?P<parent>[\d]+)/autosaves/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wc/v3/products/shipping_classes/slug-suggestion","https://hyp3rids.com/wp-json/wc/v3/products/shipping_classes/slug-suggestion","401","application/json","text","",""
"hyp3rids.com","/wp/v2/media/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wp/v2/media/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wc/store/products/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wc/store/products/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wp/v2/media","https://hyp3rids.com/wp-json/wp/v2/media?per_page=1","200","application/json","array","author:number,description:object,meta:array<empty>,post:number,modified_gmt:string,class_list:array<string>,date:string,slug:string,type:string,ping_status:string,title:object,comment_status:string,link:string,modified:string,status:string,id:number,caption:object,source_url:string,media_details:object,mime_type:string,alt_text:string,media_type:string,featured_media:number,date_gmt:string,guid:object,template:string,_links:object","{
    ""id"":  17203,
    ""date"":  ""2025-10-09T17:46:48"",
    ""date_gmt"":  ""2025-10-09T17:46:48"",
    ""guid"":  {
                 ""rendered"":  ""http://hyp3rids.com/wp-content/uploads/2024/04/DSCF2992_wp.jpeg""
             },
    ""modified"":  ""2025-10-09T17:46:48"",
    ""modified_gmt"":  ""2025-10-09T17:46:48"",
    ""slug"":  ""dscf2992_wp"",
    ""status"":  ""inherit"",
    ""type"":  ""attachment"",
    ""link"":  ""https://hyp3rids.com/?attachment_id=17203"",
    ""title"":  {
                  ""rendered"":  ""DSCF2992_wp""
              },
    ""author"":  2,
    ""featured_media"":  0,
    ""comment_status"":  ""open"",
    ""ping_status"":  ""closed"",
    ""template"":  """",
    ""meta"":  [

             ],
    ""class_list"":  [
                       ""post-17203"",
                       ""attachment"",
                       ""type-attachment"",
                       ""status-inherit"",
                       ""hentry""
                   ],
    ""description"":  {
                        ""rendered"":  ""\u003cp class=\""attachment\""\u003e\u003ca href=\u0027https://hyp3rids.com/wp-content/uploads/2024/04/DSCF2992_wp.jpeg\u0027\u003e\u003cimg loading=\""lazy\"" decoding=\""async\"" width=\""300\"" height=\""300\"" src=\""https://hyp3rids.com/wp-content/uploads/2024/04/DSCF2992_wp-300x300.jpeg\"" class=\""attachment-medium size-medium\"" alt=\""\"" srcset=\""https://hyp3rids.com/wp-content/uploads/2024/04/DSCF2992_wp-300x300.jpeg 300w, https://hyp3rids.com/wp-content/uploads/2024/04/DSCF2992_wp-1024x1024.jp"
"hyp3rids.com","/wc/v2/products/(?P<product_id>[\d]+)/reviews/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wc/v2/products/(?P<product_id>[\d]+)/reviews/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wc/v3/products/reviews/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wc/v3/products/reviews/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wp/v2/posts/(?P<parent>[\d]+)/revisions","https://hyp3rids.com/wp-json/wp/v2/posts/(?P<parent>[\d]+)/revisions","404","application/json","text","",""
"hyp3rids.com","/wp/v2/posts/(?P<id>[\d]+)/autosaves","https://hyp3rids.com/wp-json/wp/v2/posts/(?P<id>[\d]+)/autosaves","404","application/json","text","",""
"hyp3rids.com","/wc/v3/products/custom-fields/names","https://hyp3rids.com/wp-json/wc/v3/products/custom-fields/names","401","application/json","text","",""
"hyp3rids.com","/wc/v3/products/(?P<id>[\d]+)/duplicate","https://hyp3rids.com/wp-json/wc/v3/products/(?P<id>[\d]+)/duplicate","404","application/json","text","",""
"hyp3rids.com","/wp/v2/pages","https://hyp3rids.com/wp-json/wp/v2/pages?per_page=1","200","application/json","array","template:string,_links:object,id:number,type:string,menu_order:number,modified_gmt:string,slug:string,excerpt:object,author:number,featured_media:number,comment_status:string,modified:string,title:object,guid:object,date_gmt:string,parent:number,class_list:array<string>,content:object,ping_status:string,meta:object,status:string,date:string,link:string","{
    ""id"":  14064,
    ""date"":  ""2022-05-01T16:09:57"",
    ""date_gmt"":  ""2022-05-01T16:09:57"",
    ""guid"":  {
                 ""rendered"":  ""https://hyp3rids.com/?page_id=14064""
             },
    ""modified"":  ""2022-05-05T13:54:53"",
    ""modified_gmt"":  ""2022-05-05T13:54:53"",
    ""slug"":  ""hyp3rids-blog"",
    ""status"":  ""publish"",
    ""type"":  ""page"",
    ""link"":  ""https://hyp3rids.com/hyp3rids-blog"",
    ""title"":  {
                  ""rendered"":  ""Hyp3rids Blog""
              },
    ""content"":  {
                    ""rendered"":  ""\u003cp\u003e[vc_row desctop_mt=\u0026#8221;margin-lg-10t\u0026#8221; mobile_mt=\u0026#8221;margin-xs-0t\u0026#8221; kswr_row_top_decor_enabled=\u0026#8221;false\u0026#8221; kswr_row_bottom_decor_enabled=\u0026#8221;false\u0026#8221;][vc_column][whizz_custom_text_block style=\u0026#8221;style2\u0026#8243; position=\u0026#8221;text-center\u0026#8221;]\u003c/p\u003e\n\u003ch1 class=\""p2\"" style=\""text-align: center;\""\u003e\u003cb\u003e\u0026#8220;Anyone who has time for drama is not gardening enough..\u0026#8221;\u003cbr /\u003e\n\u003c/b\u003e\u003c/h1\u003e\n\u003cp style=\""text-align: center;\""\u003e\u003cem\u003e\u0026#8211; Anonymous\u003c/em\u003e\u003c/p\u003e\n\u003cp\u003e\u0026nbsp;\u003c/p\u003e\n\u003ch6\u003e\u003c/h6\u003e\n\u003ch6 style=\""text-align: center;\""\u003eFor the most up to date information regarding our brand, products and new releases,\u003c/h6\u003e\n\u003ch6 style=\""text-align: center;\""\u003eplease fo"
"hyp3rids.com","/wc/store/products/(?P<slug>[\S]+)","https://hyp3rids.com/wp-json/wc/store/products/(?P<slug>[\S]+)","404","application/json","text","",""
"hyp3rids.com","/wc/v2/products/(?P<product_id>[\d]+)/reviews/batch","https://hyp3rids.com/wp-json/wc/v2/products/(?P<product_id>[\d]+)/reviews/batch","404","application/json","text","",""
"hyp3rids.com","/wc/v3/products/categories/batch","https://hyp3rids.com/wp-json/wc/v3/products/categories/batch","404","application/json","text","",""
"hyp3rids.com","/wp/v2/product/(?P<id>[\d]+)/autosaves","https://hyp3rids.com/wp-json/wp/v2/product/(?P<id>[\d]+)/autosaves","404","application/json","text","",""
"hyp3rids.com","/wp/v2/media/(?P<id>[\d]+)/post-process","https://hyp3rids.com/wp-json/wp/v2/media/(?P<id>[\d]+)/post-process","404","application/json","text","",""
"hyp3rids.com","/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms","https://hyp3rids.com/wp-json/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms","404","application/json","text","",""
"hyp3rids.com","/wc/v3/products/categories/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wc/v3/products/categories/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms/batch","https://hyp3rids.com/wp-json/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms/batch","404","application/json","text","",""
"hyp3rids.com","/wc/v3/products/shipping_classes/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wc/v3/products/shipping_classes/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wp/v2/media/(?P<id>[\d]+)/edit","https://hyp3rids.com/wp-json/wp/v2/media/(?P<id>[\d]+)/edit","404","application/json","text","",""
"hyp3rids.com","/wc/v2/products/(?P<product_id>[\d]+)/variations","https://hyp3rids.com/wp-json/wc/v2/products/(?P<product_id>[\d]+)/variations","404","application/json","text","",""
"hyp3rids.com","/wp/v2/product/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wp/v2/product/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wc/store/products/brands/(?P<identifier>[\w-]+)","https://hyp3rids.com/wp-json/wc/store/products/brands/(?P<identifier>[\w-]+)","404","application/json","text","",""
"hyp3rids.com","/wc/v2/products/tags/batch","https://hyp3rids.com/wp-json/wc/v2/products/tags/batch","404","application/json","text","",""
"hyp3rids.com","/wc/v3/products/attributes/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wc/v3/products/attributes/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wc/store/products/attributes/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wc/store/products/attributes/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wp/v2/pages/(?P<parent>[\d]+)/revisions/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wp/v2/pages/(?P<parent>[\d]+)/revisions/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wp/v2/product_cat/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wp/v2/product_cat/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wc/v3/products/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wc/v3/products/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wc/v2/products/categories/batch","https://hyp3rids.com/wp-json/wc/v2/products/categories/batch","404","application/json","text","",""
"hyp3rids.com","/wc/v2/products/(?P<product_id>[\d]+)/variations/batch","https://hyp3rids.com/wp-json/wc/v2/products/(?P<product_id>[\d]+)/variations/batch","404","application/json","text","",""
"hyp3rids.com","/wc/v3/products/suggested-products","https://hyp3rids.com/wp-json/wc/v3/products/suggested-products","401","application/json","text","",""
"hyp3rids.com","/wc/store/products/attributes/(?P<attribute_id>[\d]+)/terms","https://hyp3rids.com/wp-json/wc/store/products/attributes/(?P<attribute_id>[\d]+)/terms","404","application/json","text","",""
"hyp3rids.com","/wp/v2/pages/(?P<parent>[\d]+)/autosaves/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wp/v2/pages/(?P<parent>[\d]+)/autosaves/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wc/v2/products/attributes","https://hyp3rids.com/wp-json/wc/v2/products/attributes","401","application/json","text","",""
"hyp3rids.com","/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wc/v2/products/attributes/(?P<attribute_id>[\d]+)/terms/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wp/v2/posts/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wp/v2/posts/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wc/v2/products/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wc/v2/products/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wc/store/products/tags","https://hyp3rids.com/wp-json/wc/store/products/tags","200","application/json","array","array<empty>",""
"hyp3rids.com","/wp/v2/product_brand/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wp/v2/product_brand/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wc/v3/products/(?P<product_id>[\d]+)/variations/generate","https://hyp3rids.com/wp-json/wc/v3/products/(?P<product_id>[\d]+)/variations/generate","404","application/json","text","",""
"hyp3rids.com","/wc/v3/products/(?P<product_id>[\d]+)/variations/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wc/v3/products/(?P<product_id>[\d]+)/variations/(?P<id>[\d]+)","404","application/json","text","",""
"hyp3rids.com","/wc/v3/products","https://hyp3rids.com/wp-json/wc/v3/products?per_page=1","401","application/json","text","",""
"hyp3rids.com","/wc/v3/products/attributes/batch","https://hyp3rids.com/wp-json/wc/v3/products/attributes/batch","404","application/json","text","",""
"hyp3rids.com","/wp/v2/categories","https://hyp3rids.com/wp-json/wp/v2/categories","200","application/json","array","meta:array<empty>,name:string,id:number,slug:string,taxonomy:string,_links:object,description:string,parent:number,count:number,link:string","{
    ""id"":  97,
    ""count"":  16,
    ""description"":  """",
    ""link"":  ""https://hyp3rids.com/archives/category/blog-green"",
    ""name"":  ""Blog Green"",
    ""slug"":  ""blog-green"",
    ""taxonomy"":  ""category"",
    ""parent"":  0,
    ""meta"":  [

             ],
    ""_links"":  {
                   ""self"":  [
                                {
                                    ""href"":  ""https://hyp3rids.com/wp-json/wp/v2/categories/97"",
                                    ""targetHints"":  ""@{allow=System.Object[]}""
                                }
                            ],
                   ""collection"":  [
                                      {
                                          ""href"":  ""https://hyp3rids.com/wp-json/wp/v2/categories""
                                      }
                                  ],
                   ""about"":  [
                                 {
                                     ""href"":  ""https://hyp3rids.com/wp-json/wp/v2/taxonomies/category""
                                 }
                             ],
                   ""wp:post_type"":  [
                                        {
                                            ""href"":  ""https://hyp3rids.com/wp-json/wp/v2/posts?categories=97""
                                        }
                                    ],
                   ""curies"":  [
                                  {
                                      ""name"":  ""wp"",
   "
"hyp3rids.com","/wc/store/products/collection-data","https://hyp3rids.com/wp-json/wc/store/products/collection-data","200","application/json","object","stock_status_counts:null,price_range:null,rating_counts:null,attribute_counts:null","{
    ""price_range"":  null,
    ""attribute_counts"":  null,
    ""rating_counts"":  null,
    ""stock_status_counts"":  null
}"
"hyp3rids.com","/wc/v3/products/attributes/(?P<attribute_id>[\d]+)/terms/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wc/v3/products/attributes/(?P<attribute_id>[\d]+)/terms/(?P<id>[\d]+)","429","","text","",""
"hyp3rids.com","/wc/store/products/categories/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wc/store/products/categories/(?P<id>[\d]+)","429","","text","",""
"hyp3rids.com","/wc/v2/products/tags","https://hyp3rids.com/wp-json/wc/v2/products/tags","429","","text","",""
"hyp3rids.com","/wc/v3/products/reviews","https://hyp3rids.com/wp-json/wc/v3/products/reviews","429","","text","",""
"hyp3rids.com","/wc/v3/products/attributes/(?P<attribute_id>[\d]+)/terms","https://hyp3rids.com/wp-json/wc/v3/products/attributes/(?P<attribute_id>[\d]+)/terms","429","","text","",""
"hyp3rids.com","/wc/v2/products/(?P<product_id>[\d]+)/reviews","https://hyp3rids.com/wp-json/wc/v2/products/(?P<product_id>[\d]+)/reviews","429","","text","",""
"hyp3rids.com","/wc/v3/products/brands/batch","https://hyp3rids.com/wp-json/wc/v3/products/brands/batch","429","","text","",""
"hyp3rids.com","/wc/v3/products/(?P<product_id>[\d]+)/variations/batch","https://hyp3rids.com/wp-json/wc/v3/products/(?P<product_id>[\d]+)/variations/batch","429","","text","",""
"hyp3rids.com","/wc/v3/products/tags/batch","https://hyp3rids.com/wp-json/wc/v3/products/tags/batch","429","","text","",""
"hyp3rids.com","/wp/v2/product","https://hyp3rids.com/wp-json/wp/v2/product","429","","text","",""
"hyp3rids.com","/wp/v2/categories/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wp/v2/categories/(?P<id>[\d]+)","429","","text","",""
"hyp3rids.com","/wc/v3/products/batch","https://hyp3rids.com/wp-json/wc/v3/products/batch","429","","text","",""
"hyp3rids.com","/wc/store/products","https://hyp3rids.com/wp-json/wc/store/products?per_page=1","429","","text","",""
"hyp3rids.com","/wc/v3/products/brands/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wc/v3/products/brands/(?P<id>[\d]+)","429","","text","",""
"hyp3rids.com","/wc/v2/products/shipping_classes/batch","https://hyp3rids.com/wp-json/wc/v2/products/shipping_classes/batch","429","","text","",""
"hyp3rids.com","/wp/v2/pages/(?P<id>[\d]+)/autosaves","https://hyp3rids.com/wp-json/wp/v2/pages/(?P<id>[\d]+)/autosaves","429","","text","",""
"hyp3rids.com","/wc/v3/products/tags/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wc/v3/products/tags/(?P<id>[\d]+)","429","","text","",""
"hyp3rids.com","/wc/v3/products/attributes/(?P<attribute_id>[\d]+)/terms/batch","https://hyp3rids.com/wp-json/wc/v3/products/attributes/(?P<attribute_id>[\d]+)/terms/batch","429","","text","",""
"hyp3rids.com","/wc/v2/products/attributes/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wc/v2/products/attributes/(?P<id>[\d]+)","429","","text","",""
"hyp3rids.com","/wp/v2/pages/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wp/v2/pages/(?P<id>[\d]+)","429","","text","",""
"hyp3rids.com","/wp/v2/product_tag/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wp/v2/product_tag/(?P<id>[\d]+)","429","","text","",""
"hyp3rids.com","/wc/v2/products/attributes/batch","https://hyp3rids.com/wp-json/wc/v2/products/attributes/batch","429","","text","",""
"hyp3rids.com","/wc/v3/products/reviews/batch","https://hyp3rids.com/wp-json/wc/v3/products/reviews/batch","429","","text","",""
"hyp3rids.com","/wp/v2/product_cat","https://hyp3rids.com/wp-json/wp/v2/product_cat","429","","text","",""
"hyp3rids.com","/wp/v2/tags","https://hyp3rids.com/wp-json/wp/v2/tags","429","","text","",""
"hyp3rids.com","/wc/store/products/brands","https://hyp3rids.com/wp-json/wc/store/products/brands","429","","text","",""
"hyp3rids.com","/wc/v3/products/attributes","https://hyp3rids.com/wp-json/wc/v3/products/attributes","429","","text","",""
"hyp3rids.com","/wc/v3/products/tags","https://hyp3rids.com/wp-json/wc/v3/products/tags","429","","text","",""
"hyp3rids.com","/wc/v2/products/(?P<product_id>[\d]+)/variations/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wc/v2/products/(?P<product_id>[\d]+)/variations/(?P<id>[\d]+)","429","","text","",""
"hyp3rids.com","/wp/v2/posts","https://hyp3rids.com/wp-json/wp/v2/posts?per_page=1","429","","text","",""
"hyp3rids.com","/wc/v3/products/categories","https://hyp3rids.com/wp-json/wc/v3/products/categories","429","","text","",""
"hyp3rids.com","/wc/store/products/attributes","https://hyp3rids.com/wp-json/wc/store/products/attributes","429","","text","",""
"hyp3rids.com","/wc/v3/products/brands","https://hyp3rids.com/wp-json/wc/v3/products/brands","429","","text","",""
"hyp3rids.com","/wc/v2/products/categories","https://hyp3rids.com/wp-json/wc/v2/products/categories","429","","text","",""
"hyp3rids.com","/wc/v3/products/(?P<product_id>[\d]+)/variations","https://hyp3rids.com/wp-json/wc/v3/products/(?P<product_id>[\d]+)/variations","429","","text","",""
"hyp3rids.com","/wc/v2/products/brands","https://hyp3rids.com/wp-json/wc/v2/products/brands","429","","text","",""
"hyp3rids.com","/wp/v2/product_brand","https://hyp3rids.com/wp-json/wp/v2/product_brand","429","","text","",""
"hyp3rids.com","/wc/v2/products/shipping_classes/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wc/v2/products/shipping_classes/(?P<id>[\d]+)","429","","text","",""
"hyp3rids.com","/wc/v2/products/tags/(?P<id>[\d]+)","https://hyp3rids.com/wp-json/wc/v2/products/tags/(?P<id>[\d]+)","429","","text","",""
"hyp3rids.com","/wp/v2/pages/(?P<parent>[\d]+)/revisions","https://hyp3rids.com/wp-json/wp/v2/pages/(?P<parent>[\d]+)/revisions","429","","text","",""
"hyp3rids.com","/wp/v2/product_tag","https://hyp3rids.com/wp-json/wp/v2/product_tag","429","","text","",""
"hyp3rids.com","/wc/v2/products","https://hyp3rids.com/wp-json/wc/v2/products?per_page=1","429","","text","",""
"aceseeds.org","/wc/v3/products/shipping_classes/batch","https://aceseeds.org/wp-json/wc/v3/products/shipping_classes/batch","404","application/json","text","",""
"aceseeds.org","/wc/store/products/reviews","https://aceseeds.org/wp-json/wc/store/products/reviews","200","application/json","array","array<empty>",""
"aceseeds.org","/wp/v2/product/(?P<parent>[\d]+)/autosaves/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wp/v2/product/(?P<parent>[\d]+)/autosaves/(?P<id>[\d]+)","404","application/json","text","",""
"aceseeds.org","/wc/v2/products/brands/batch","https://aceseeds.org/wp-json/wc/v2/products/brands/batch","404","application/json","text","",""
"aceseeds.org","/wp/v2/tags/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wp/v2/tags/(?P<id>[\d]+)","404","application/json","text","",""
"aceseeds.org","/wc/v2/products/batch","https://aceseeds.org/wp-json/wc/v2/products/batch","404","application/json","text","",""
"aceseeds.org","/wc/v2/products/brands/(?P<id>[\d]+)","https://aceseeds.org/wp-json/wc/v2/products/brands/(?P<id>[\d]+)","404","application/json","text","",""
"aceseeds.org","/wc/v3/products/shipping_classes","https://aceseeds.org/wp-json/wc/v3/products/shipping_classes","401","application/json","text","",""
